,Unnamed: 0,term,QID,wd_bow,spacy_cs,check
913,110880,trans,Q27679684,"['transfeminine', 'gender', 'gender', 'identity', 'transgender', 'feminine', 'transfem', 'transfemme', 'femme', 'fem', 'feminine', 'transfemininity', 'transgender', 'femininity', 'gender', 'individual', 'assigned', 'male', 'birth', 'identify', 'female', 'side', 'gender', 'spectrum']",0.875,
914,110884,trans,Q27679766,"['transmasculine', 'gender', 'gender', 'identity', 'transgender', 'masculine', 'transmasculinity', 'masculinity', 'transgender', 'masculinity', 'transmasc', 'masc', 'masculine', 'masc', 'gender', 'individual', 'assigned', 'female', 'birth', 'identify', 'male', 'side', 'gender', 'spectrum']",0.8740000000000001,True
915,113297,trans,Q61874565,"['tgi', 'justice', 'group', 'working', 'justice', 'gender', 'variant', 'intersex', 'people']",0.8740000000000001,
916,114392,trans,Q7833701,"['bashing', 'victimisation', 'harassment', 'violence', 'lgbt', 'people', 'transphobe', 'violence', 'violence', 'transgender', 'person', 'emotional', 'physical', 'sexual', 'verbal', 'violence', 'transgender', 'person']",0.872,
917,74762,transvestite,Q85810514,"['certificate', 'legal', 'instrument', 'medical', 'certificate', 'previously', 'issued', 'germany', 'allowing', 'wearing', 'garment', 'typical', 'sex']",0.691,
918,74758,transvestite,Q7622973,"['street', 'action', 'revolutionary', 'advocacy', 'group', 'lgbt', 'homeless', 'shelter', 'star', 'trans', 'advocacy', 'group', 'active']",0.65,
919,74737,transvestite,Q107498865,"['letícia', 'carolina', 'nascimento', 'letícia', 'carolina', 'pereira', 'nascimento', 'brazilian', 'author', 'pedagogue', 'academic', 'teacher', 'researcher', 'field', 'gender', 'first', 'woman', 'hold', 'chair', 'public', 'university']",0.613,
920,74740,transvestite,Q111145560,"['xica', 'manicongo', 'first', 'person', 'documented', 'brazil']",0.612,
921,74747,transvestite,Q115571526,"['anton', 'maier', 'german', 'transfeminine', 'person', 'time', 'described']",0.603,
922,74748,transvestite,Q115605951,"['emi', 'wolters', 'emil', 'mauder', 'german', 'transfeminine', 'person', 'time', 'described']",0.603,
923,74741,transvestite,Q112902347,"['reading', 'narrative', 'gender', 'metafiction', 'nineteenth', 'twentieth', 'century', 'hispanic', 'writer', 'doctoral', 'thesis', 'doctoral', 'thesis', 'nicola', 'gilmour', 'university', 'auckland']",0.5770000000000001,
924,74753,transvestite,Q20628703,"['queen', 'liberation', 'front', 'right', 'advocacy', 'organization', 'new', 'york', 'city', 'formed', 'active']",0.575,
925,74761,transvestite,Q80082761,"['applies', 'makeup', 'backstage', 'performance', 'new', 'york', 'city', 'plaque', 'photograph', 'photograph', 'leonard', 'freed', 'american']",0.557,
926,74759,transvestite,Q79472599,"['performer', 'backstage', 'performance', 'new', 'york', 'city', 'photograph', 'photograph', 'leonard', 'freed', 'american']",0.5489999999999999,
927,74733,transvestites,Q59580078,"['clothing', 'culture', 'sex', 'gender', 'cross', 'dressing', 'reference', 'uk', 'transvestite', 'hijras', 'india', 'thesis', 'doctoral', 'thesis', 'charlotte', 'suthrell']",0.789,
928,74727,transvestites,Q110651958,"['cross', 'dressing', 'saint', 'saint', 'female', 'male', 'crossdressing', 'transvestite', 'saint', 'holy', 'transvestite', 'transgender', 'saint', 'transvestite', 'nun', 'female', 'male', 'crossdressing']",0.71,
929,74730,transvestites,Q115673555,"['communication', 'center', 'transvestite', 'transsexual', 'organization', 'activist', 'group', 'project', 'sunday', 'club', 'berlin']",0.598,
930,74734,transvestites,Q80079618,"['transvestite', 'dressing', 'room', 'performance', 'new', 'york', 'city', 'plaque', 'photograph', 'photograph', 'leonard', 'freed', 'american']",0.58,
931,74731,transvestites,Q42196733,"['transvestite', 'creative', 'work']",0.529,
932,74728,transvestites,Q115568767,"['hella', 'knabe', 'helene', 'knabe', 'hella', 'knabe', 'german', 'hairdresser', 'owner', 'boarding', 'house', 'transvestite']",0.483,
933,74729,transvestites,Q115569777,"['made', 'measure', 'atelier', 'corset', 'lingerie', 'hairdresser', 'boarding', 'house', 'transvestite', 'berlin', 'schöneberg', 'ca']",0.455,
934,74732,transvestites,Q4949760,"['boulton', 'park', 'british', 'entertainer', 'transvestite']",0.45399999999999996,
935,147144,tribe,Q133311,"['social', 'group', 'ethnic', 'group', 'social', 'group', 'polity', 'social', 'group', 'social', 'group', 'existing', 'development', 'outside', 'state']",0.943,
936,147635,tribe,Q1082670,"['kimek', 'historical', 'ethnic', 'group', 'historical', 'ethnical', 'group']",0.902,
937,147462,tribe,Q6647245,"['matriarch', 'female', 'leader', 'family', 'ethnic', 'religious', 'group']",0.9009999999999999,
938,147554,tribe,Q837791,"['iazyges', 'iazygi', 'historical', 'ethnical', 'group']",0.9009999999999999,
939,149276,tribe,Q16147059,"['karuk', 'ethnic', 'group', 'federally', 'recognized', 'karuk']",0.9009999999999999,
940,148371,tribe,Q264569,"['akatziroi', 'akaziri', 'historical', 'ethnical', 'group', 'hunnic']",0.9009999999999999,
941,147235,tribe,Q1790907,"['otoe', 'ethnic', 'group', 'otoe', 'oto', 'jiwére', 'native', 'american', 'people', 'midwestern', 'united', 'state']",0.9,
942,150708,tribe,Q16821688,"['ponca', 'nebraska', 'ethnic', 'group', 'federally', 'recognized', 'native', 'american', 'tribal', 'organization', 'united', 'state']",0.9,
943,147892,tribe,Q3624326,"['rufiji', 'people', 'rufiji', 'also', 'rufiji', 'ethnic', 'linguistic', 'group', 'known', 'ndengereko']",0.898,
944,147427,tribe,Q55978524,"['mongol', 'mongol', 'clan', 'mongol', 'subgroup', 'traditional', 'social', 'group', 'identifying', 'mongol', 'identity']",0.898,
945,146341,tribes,Q1462779,"['group', 'culturally', 'related', 'indian', 'tribe']",0.934,
946,145856,tribes,Q15079932,"['confederated', 'tribe', 'goshute', 'reservation', 'ethnic', 'group', 'federally', 'recognized', 'native', 'american', 'tribe', 'united', 'state', 'federally', 'recognized', 'tribe', 'goshute', 'people']",0.9229999999999999,
947,146488,tribes,Q5159769,"['confederated', 'tribe', 'grand', 'ronde', 'community', 'oregon', 'ethnic', 'group', 'organization', 'confederation', 'twenty', 'seven', 'native', 'american', 'tribe', 'northwestern', 'united', 'state']",0.9129999999999999,
948,145907,tribes,Q221355,"['seven', 'slavic', 'tribe', 'confederation', 'historical', 'ethnic', 'group', 'slavic', 'tribe', 'union', 'tribe', 'danubian', 'plain', 'took', 'part', 'formation', 'first', 'bulgarian', 'empire', 'together', 'bulgars']",0.9059999999999999,
949,145971,tribes,Q3036334,"['skagit', 'tribe', 'ethnic', 'group', 'native', 'american', 'united', 'state', 'coast', 'salish', 'people', 'native', 'american', 'group', 'state', 'washington']",0.902,
950,145805,tribes,Q112293637,"['haudenosaunee', 'culture', 'iroquois', 'culture', 'culture', 'iroquois', 'confederacy', 'shared', 'cultural', 'trait', 'among', 'member', 'tribe', 'haudenosaunee', 'confederacy']",0.902,
951,145867,tribes,Q1543791,"['illinois', 'confederation', 'illiniwek', 'group', 'native', 'american', 'tribe']",0.9009999999999999,
952,146808,tribes,Q12638760,"['ocorono', 'group', 'native', 'american', 'tribe']",0.897,
953,146459,tribes,Q4656942,"['gathering', 'tribe', 'organization', 'organization']",0.892,
954,146897,tribes,Q6043760,"['intellectual', 'tribe', 'alliance', 'development']",0.889,
955,61090,western,Q160381,"['world', 'geographical', 'area', 'group', 'west', 'occident', 'country', 'country', 'country', 'originally', 'european', 'shared', 'culture']",0.972,
956,60843,western,Q7551933,"['mahallah', 'mahalla', 'mahallya', 'mohalla', 'mahala', 'country', 'subdivision', 'neighbourhood', 'part', 'arab', 'world', 'balkan', 'south', 'asia']",0.905,
957,60612,western,Q27496,"['europe', 'geographic', 'region', 'west', 'europe', 'part', 'european', 'continent']",0.897,
958,65546,western,Q65362,"['sao', 'eastern', 'slavonia', 'baranja', 'syrmia', 'historical', 'country', 'human', 'settlement']",0.897,
959,63749,western,Q6047590,"['intermountain', 'west', 'intermountain', 'region', 'geographic', 'region', 'united', 'state']",0.8909999999999999,
960,62336,western,Q236626,"['celtic', 'nation', 'territory', 'northern', 'europe', 'celtic', 'cultural', 'trait', 'survived']",0.889,
961,63570,western,Q2995893,"['counterculture', 'counterculture', 'movement', 'cultural', 'phenomenon', 'developed', 'first', 'united', 'state', 'united', 'kingdom', 'spread', 'throughout', 'much', 'world', 'early', 'early']",0.887,
962,67830,western,Q4095666,"['braj', 'cultural', 'region', 'linguistic', 'region', 'vraja', 'place', 'india']",0.885,
963,65859,western,Q1705697,"['king', 'country', 'geographic', 'region', 'upland', 'region', 'new', 'north', 'island']",0.884,
964,67543,western,Q106993358,"['north', 'america', 'geographic', 'region', 'part', 'north', 'american', 'continent']",0.883,
965,60316,westerns,Q21831100,"['wikiproject', 'western', 'wikiproject', 'wikimedia', 'subject', 'area', 'collaboration']",0.858,
966,60280,westerns,Q106103754,"['australian', 'western']",0.848,
967,60334,westerns,Q8066387,"['zapata', 'western', 'subgenre', 'western', 'spaghetti', 'western', 'set', 'mexican', 'revolution', 'era']",0.816,
968,60318,westerns,Q4235011,"['space', 'western', 'science', 'fiction', 'subgenre', 'us', 'theme', 'trope', 'western', 'within', 'science', 'fiction', 'story']",0.73,
969,60332,westerns,Q7988576,"['television', 'western', 'television', 'genre', 'western', 'television', 'program', 'western', 'western', 'television', 'television', 'western', 'tv', 'western', 'western', 'television', 'western', 'tv', 'television', 'genre']",0.7170000000000001,
970,60317,westerns,Q26565203,"['little', 'western', 'architectural', 'structure', 'architectural', 'structure', 'marlow', 'wycombe', 'buckinghamshire', 'uk']",0.6990000000000001,
971,60314,westerns,Q16945213,"['france', 'kavanaugh', 'american', 'screenwriter', 'known', 'penning', 'b', 'western']",0.6990000000000001,
972,60320,westerns,Q55588218,"['philip', 'wilding', 'jefferson', 'fraser', 'uk', 'author', 'work', 'various', 'genre', 'including', 'western']",0.695,
973,60292,westerns,Q107262732,"['importance', 'western', 'article', 'wikimedia', 'category', 'wikimedia', 'category']",0.6829999999999999,
974,60297,westerns,Q107262863,"['importance', 'western', 'article', 'wikimedia', 'category', 'wikimedia', 'category']",0.6829999999999999,
975,32639,white,Q7129609,"['caucasian', 'race', 'human', 'categorization', 'human', 'caucasoid', 'europid', 'person', 'people', 'outdated', 'classification', 'human']",0.9109999999999999,
976,33107,white,Q106677040,"['whiteness', 'racial', 'whiteness', 'ethnic', 'whiteness', 'socially', 'constructed', 'identity', 'ethnoracial', 'category', 'people']",0.894,
977,33503,white,Q110441926,"['nationalist', 'occupation', 'nationalist', 'person', 'support', 'perceived', 'political', 'interest', 'population', 'within', 'particular', 'country', 'especially', 'exclusion', 'detriment', 'racial', 'ethnic', 'group']",0.868,
978,33751,white,Q64711016,"['whiteness', 'study', 'study', 'structure', 'produce', 'privilege', 'examination', 'whiteness', 'analyzed', 'race', 'culture', 'source', 'systemic', 'racism', 'exploration', 'social', 'phenomenon', 'related']",0.8640000000000001,
979,32343,white,Q2072081,"['person', 'color', 'person', 'color', 'people', 'color', 'poc', 'poc', 'person', 'mostly', 'used', 'united', 'state']",0.861,
980,37121,white,Q88799608,"['defensiveness', 'social', 'phenomenon', 'fragility', 'denial', 'diversion', 'common', 'reaction', 'racial', 'discrimination', 'structural', 'racism', 'privilege']",0.858,
981,33248,white,Q2560112,"['separatism', 'political', 'movement', 'social', 'movement', 'supremacy', 'political', 'social', 'movement', 'seek', 'separation', 'people', 'people', 'race', 'ethnicity']",0.857,
982,33144,white,Q114968312,"['woman', 'race', 'social', 'construction', 'whiteness', 'literary', 'work', 'social', 'construction', 'woman', 'race', 'matter']",0.855,
983,36344,white,Q951894,"['reverse', 'racism', 'idea', 'color', 'conscious', 'program', 'redress', 'raciainequality', 'form', 'anti', 'discrimination']",0.845,
984,38062,white,Q1325774,"['splitting', 'mental', 'disorder', 'black', 'thinking', 'nothing', 'thinking', 'failure', 'thought', 'bring', 'together', 'positive', 'quality', 'negative', 'aspect', 'people', 'cohesive', 'whole']",0.843,
985,31615,whiter,Q112254699,"['shade', 'pale', 'hold', 'coming', 'single', 'release', 'bluebell', 'record', 'bb', 'shade', 'pale', 'hold', 'coming', 'italian', 'single', 'probus', 'bluebell', 'record', 'bb']",0.6409999999999999,
986,31607,whiter,Q111305271,"['shade', 'pale', 'hold', 'coming', 'single', 'shade', 'pale', 'hold', 'coming', 'single', 'probus', 'harlem', 'ghigo', 'agosti']",0.634,
987,31625,whiter,Q20789797,"['thight', 'bone', 'think', 'brother', 'painting', 'painting', 'kalervo', 'palsa']",0.634,
988,31635,whiter,Q59460546,"['shade', 'pale', 'lime', 'street', 'blue', 'single', 'shade', 'pale', 'lime', 'street', 'blue', 'single', 'procol', 'harum']",0.628,
989,31641,whiter,Q85552039,"['shade', 'powerful', 'relationship', 'neolithic', 'community', 'underworld', 'monkton', 'wimborne', 'dorset', 'academic', 'chapter', 'chapter', 'published']",0.627,
990,31598,whiter,Q110700315,"['shade', 'pale', 'lime', 'street', 'blue', 'single', 'release', 'deram', 'shade', 'pale', 'lime', 'street', 'blue', 'uk', 'single', 'procol', 'deram']",0.626,
991,31634,whiter,Q5462021,"['flour', 'bleaching', 'agent', 'substance', 'added', 'flour', 'order', 'make', 'appear']",0.62,
992,31613,whiter,Q112250778,"['shade', 'pale', 'short', 'timer', 'single', 'release', 'durium', 'marche', 'estere', 'shade', 'pale', 'short', 'timer', 'italian', 'single', 'durium', 'marche', 'estere']",0.613,
993,31628,whiter,Q300620,"['shade', 'pale', 'musical', 'work', 'composition', 'shade', 'pale', 'shade', 'pale', 'shade', 'pale', 'shade', 'pale', 'original', 'song', 'composed', 'gary', 'brooker', 'matthew', 'fisher', 'lyric', 'keith', 'reid']",0.609,
994,31600,whiter,Q110700532,"['shade', 'pale', 'single', 'single', 'procol', 'harum']",0.574,
995,31798,whites,Q235155,"['white', 'people', 'race', 'human', 'categorization', 'human', 'white', 'human', 'white', 'person', 'white', 'white', 'human', 'white', 'race', 'racial', 'classification', 'skin', 'color', 'specifier']",0.963,
996,31940,whites,Q3511034,"['black', 'separatism', 'movement', 'create', 'separate', 'institution', 'people', 'african', 'descent', 'society', 'historically', 'dominated', 'white']",0.878,
997,32013,whites,Q6148763,"['honorary', 'white', 'pseudo', 'racial', 'classification', 'used', 'apartheid', 'regime', 'south', 'africa', 'grant', 'almost', 'right', 'privilege', 'white', 'would', 'otherwise', 'treated', 'non', 'white']",0.871,
998,31999,whites,Q5447933,"['fighting', 'white']",0.8690000000000001,
999,31649,whites,Q104309,"['white', 'movement', 'political', 'faction', 'white', 'army', 'white', 'white', 'guard', 'white', 'russia', 'russian', 'white', 'white', 'anti', 'bolshevik', 'movement', 'russian', 'civil', 'war']",0.863,
1000,32035,whites,Q65967295,"['white', 'racial', 'group', 'european', 'continental', 'ancestry', 'group', 'white', 'people', 'white', 'individual', 'origin', 'original', 'people', 'europe', 'middle', 'east', 'north', 'africa']",0.851,
1001,31956,whites,Q4348679,"['poor', 'white', 'poor', 'white', 'united', 'state', 'social', 'caste', 'ethnic', 'group']",0.8270000000000001,
1002,32043,whites,Q66190074,"['semimonthly', 'report', 'subordinate', 'officer', 'outrage', 'white', 'black', 'black', 'white', 'naid', 'collection', 'series', 'national', 'archive', 'record', 'holding']",0.821,
1003,31838,whites,Q2748389,"['white', 'political', 'organization']",0.82,
1004,32068,whites,Q7994739,"['white', 'black', 'white', 'together', 'destroyed', 'promise', 'civil', 'right', 'era', 'literary', 'work', 'book', 'shelby', 'steele']",0.8140000000000001,
