,term,QID,wd_bow,cs_wm_only
25365,third world,Q57619870,"['development', 'transition', 'urban', 'fringe', 'third', 'world', 'city', 'doctoral', 'thesis', 'doctoral', 'thesis']",0.867
25372,third world,Q6052693,"['international', 'relation', 'theory', 'third', 'world']",0.865
25392,third world,Q7234128,"['postcolonial', 'feminism', 'feminism', 'third', 'world', 'feminism', 'branch', 'feminism', 'centered', 'non', 'western', 'culture']",0.8640000000000001
186660,traditional,Q99720797,"['togoland', 'policy', 'country', 'subject', 'folder', 'folder', 'century', 'press', 'archive']",
186659,traditionals,Q99720797,"['togoland', 'policy', 'country', 'subject', 'folder', 'folder', 'century', 'press', 'archive']",
141500,trans,Q27679766,"['transmasculine', 'gender', 'gender', 'identity', 'transgender', 'masculine', 'transmasculinity', 'masculinity', 'transgender', 'masculinity', 'transmasc', 'masc', 'masculine', 'masc', 'gender', 'individual', 'assigned', 'female', 'birth', 'identify', 'male', 'side', 'gender', 'spectrum']",0.9129999999999999
141484,trans,Q27679684,"['transfeminine', 'gender', 'gender', 'identity', 'transgender', 'feminine', 'transfem', 'transfemme', 'femme', 'fem', 'feminine', 'transfemininity', 'transgender', 'femininity', 'gender', 'individual', 'assigned', 'male', 'birth', 'identify', 'female', 'side', 'gender', 'spectrum']",0.905
147901,trans,Q106246204,"['asocijacija', 'spektra', 'association', 'spectrum', 'montenegrin', 'association', 'gender', 'diverse', 'intersex', 'person']",0.904
140676,trans,Q1771029,"['transidentity', 'identity', 'transness', 'transgenderness', 'condition', 'individual', 'identifies', 'gender', 'inconsistent', 'biological', 'sex']",0.9
140688,trans,Q189125,"['transgender', 'person', 'lgbt', 'gender', 'modality', 'gender', 'minority', 'transgender', 'person', 'transgender', 'people', 'person', 'people', 'identified', 'person', 'identified', 'people', 'transgender', 'identified', 'person', 'transgender', 'identified', 'people', 'transpeople', 'transperson', 'transgenders', 'transgendered', 'transgender', 'person', 'gender', 'identity', 'sex', 'assigned', 'birth']",0.88
143733,trans,Q107502361,"['transneutral', 'gender', 'gender', 'identity', 'transgender', 'transneu', 'transneutrality', 'transneutrois', 'neutrois', 'neutral', 'transgender', 'neutrality', 'transneuter', 'neuter', 'transgender', 'identity', 'individual', 'identify', 'neutral', 'side', 'gender', 'spectrum']",0.877
144568,trans,Q96154453,"['chaser', 'term', 'fetishism', 'chaser', 'admirer', 'generally', 'heterosexual', 'bisexual', 'person', 'often', 'male', 'fetishizes', 'people', 'usually', 'woman', 'based', 'gender', 'transition', 'status']",0.872
140408,trans,Q1052281,"['woman', 'gender', 'identity', 'gender', 'modality', 'gender', 'minority', 'transgender', 'female', 'male', 'female', 'mtf', 'female', 'girl', 'transgender', 'woman', 'transwoman', 'transsexual', 'woman', 'woman', 'woman', 'transsexual', 'girl', 'transgender', 'female', 'mtf', 'person', 'assigned', 'male', 'birth', 'identifies', 'woman']",0.862
142367,trans,Q55961209,"['terf', 'acronym', 'radical', 'feminism', 'social', 'movement', 'transmisogyny', 'gender', 'critical', 'gender', 'critical', 'feminist', 'gc', 'terf', 'exclusionary', 'radical', 'feminist', 'radical', 'feminist', 'reject', 'transgender', 'self', 'assignment', 'gender', 'category', 'notably', 'woman', 'womanhood']",0.857
141036,trans,Q2449503,"['man', 'gender', 'identity', 'gender', 'modality', 'gender', 'minority', 'transgender', 'male', 'transman', 'man', 'man', 'ftm', 'female', 'male', 'male', 'transgender', 'man', 'transmasculine', 'men', 'transsexual', 'man', 'transsexual', 'transgender', 'male', 'ftm', 'person', 'assigned', 'female', 'birth', 'identifies', 'man']",0.853
96316,transvestite,Q85810514,"['certificate', 'legal', 'instrument', 'medical', 'certificate', 'previously', 'issued', 'germany', 'allowing', 'wearing', 'garment', 'typical', 'sex']",0.795
96295,transvestite,Q112902347,"['reading', 'narrative', 'gender', 'metafiction', 'nineteenth', 'twentieth', 'century', 'hispanic', 'writer', 'doctoral', 'thesis', 'doctoral', 'thesis', 'nicola', 'gilmour', 'university', 'auckland']",0.7559999999999999
96312,transvestite,Q7622973,"['street', 'action', 'revolutionary', 'advocacy', 'group', 'lgbt', 'homeless', 'shelter', 'star', 'trans', 'advocacy', 'group', 'active']",0.733
96294,transvestite,Q111145560,"['xica', 'manicongo', 'first', 'person', 'documented', 'brazil']",0.7040000000000001
96289,transvestite,Q107498865,"['letícia', 'carolina', 'nascimento', 'letícia', 'carolina', 'pereira', 'nascimento', 'brazilian', 'author', 'pedagogue', 'academic', 'teacher', 'researcher', 'field', 'gender', 'first', 'woman', 'hold', 'chair', 'public', 'university']",0.7
96307,transvestite,Q20628703,"['queen', 'liberation', 'front', 'right', 'advocacy', 'organization', 'new', 'york', 'city', 'formed', 'active']",0.695
96298,transvestite,Q115570533,"['mathilde', 'wangerin', 'walter', 'wangerin', 'walter', 'wangerin', 'german', 'professor', 'technical', 'university', 'danzig', 'described', 'contemporary', 'source']",0.684
96290,transvestite,Q110651958,"['cross', 'dressing', 'saint', 'saint', 'female', 'male', 'crossdressing', 'saint', 'holy', 'transgender', 'saint', 'nun', 'female', 'male', 'crossdressing']",0.677
96315,transvestite,Q80082761,"['applies', 'makeup', 'backstage', 'performance', 'new', 'york', 'city', 'plaque', 'photograph', 'photograph', 'leonard', 'freed', 'american']",0.6759999999999999
96300,transvestite,Q115570793,"['georgette', 'dehmel', 'georg', 'dehmel', 'german', 'bookbinder', 'described', 'contemporary', 'source']",0.657
96285,transvestites,Q59580078,"['clothing', 'culture', 'sex', 'gender', 'cross', 'dressing', 'reference', 'uk', 'transvestite', 'hijras', 'india', 'thesis', 'doctoral', 'thesis', 'charlotte', 'suthrell']",0.768
96279,transvestites,Q110651958,"['cross', 'dressing', 'saint', 'saint', 'female', 'male', 'crossdressing', 'transvestite', 'saint', 'holy', 'transvestite', 'transgender', 'saint', 'transvestite', 'nun', 'female', 'male', 'crossdressing']",0.677
96283,transvestites,Q42196733,"['transvestite', 'creative', 'work']",0.649
96282,transvestites,Q115673555,"['communication', 'center', 'transvestite', 'transsexual', 'organization', 'activist', 'group', 'project', 'sunday', 'club', 'berlin']",0.648
96286,transvestites,Q80079618,"['transvestite', 'dressing', 'room', 'performance', 'new', 'york', 'city', 'plaque', 'photograph', 'photograph', 'leonard', 'freed', 'american']",0.62
96280,transvestites,Q115568767,"['hella', 'knabe', 'helene', 'knabe', 'hella', 'knabe', 'german', 'hairdresser', 'owner', 'boarding', 'house', 'transvestite']",0.44
96281,transvestites,Q115569777,"['made', 'measure', 'atelier', 'corset', 'lingerie', 'hairdresser', 'boarding', 'house', 'transvestite', 'berlin', 'schöneberg', 'ca']",0.413
96284,transvestites,Q4949760,"['boulton', 'park', 'british', 'entertainer', 'transvestite']",0.373
189653,tribe,Q581839,"['manitou', 'fundamental', 'life', 'force', 'among', 'algonquian', 'group', 'native', 'american', 'mythology', 'generally', 'appearing', 'animal', 'revealed', 'head', 'guardian', 'spirit']",0.8540000000000001
193864,tribe,Q115759380,"['making', 'peace', 'certain', 'narrative', 'motif', 'motif', 'making', 'peace', 'certain', 'narrative', 'motif', 'documented', 'motif', 'index', 'folk', 'literature']",0.853
191170,tribe,Q3873419,"['naven', 'written', 'work', 'survey', 'problem', 'suggested', 'composite', 'picture', 'culture', 'new', 'guinea', 'drawn', 'three', 'point', 'view']",0.841
193846,tribe,Q112676493,"['meryan', 'neopaganism', 'meryan', 'ethnofuturism', 'religious', 'ethnocultural', 'movement', 'among', 'ethnic', 'russian', 'purpose', 'reconstruction', 'revival', 'culture', 'religion', 'language', 'finno', 'ugric', 'people']",0.8320000000000001
190884,tribe,Q111814157,"['emergence', 'lower', 'world', 'narrative', 'motif', 'motif', 'emergence', 'lower', 'narrative', 'motif', 'documented', 'motif', 'index', 'folk', 'literature']",0.8290000000000001
188715,tribe,Q102090,"['apache', 'indigenous', 'people', 'ethnic', 'group', 'indigenous', 'people', 'america', 'apache', 'apache', 'several', 'culturally', 'related', 'group', 'indigenous', 'people', 'united', 'state']",0.8270000000000001
189120,tribe,Q133311,"['social', 'group', 'ethnic', 'group', 'social', 'group', 'polity', 'social', 'group', 'social', 'group', 'existing', 'development', 'outside', 'state']",0.825
194396,tribe,Q116301816,"['dead', 'return', 'supply', 'money', 'demanded', 'landlord', 'narrative', 'motif', 'motif', 'narrative', 'motif', 'documented', 'motif', 'index', 'folk', 'literature']",0.8240000000000001
193877,tribe,Q1249960,"['taymani', 'isolated', 'human', 'group', 'taymani', 'persian', 'speaking', 'subgroup', 'aimaq', 'people']",0.823
189408,tribe,Q22633,"['germanic', 'people', 'ethnic', 'group', 'indo', 'european', 'people', 'germanic', 'folk', 'germanic', 'celtic', 'country', 'german', 'clan', 'germanic', 'ancient', 'germanic', 'germani', 'germanic', 'people', 'germanic', 'teutonic', 'people', 'german', 'teutonic', 'people', 'germanic', 'speaking', 'people', 'germanic', 'clan', 'germanic', 'race', 'germanic', 'culture', 'germanic', 'germanic', 'world', 'germanic', 'nation', 'teuton', 'historical', 'group', 'european', 'people']",0.8220000000000001
188483,tribes,Q111814111,"['different', 'tribe', 'result', 'choice', 'thing', 'sun', 'offer', 'people', 'narrative', 'motif', 'motif', 'different', 'tribe', 'result', 'choice', 'thing', 'sun', 'offer', 'narrative', 'motif', 'documented', 'motif', 'index', 'folk', 'literature']",0.856
188010,tribes,Q16120981,"['mingi', 'traditional', 'belief', 'among', 'omotic', 'speaking', 'karo', 'hamar', 'tribe', 'southern', 'ethiopia', 'adult', 'child', 'physical', 'abnormality', 'ritually', 'impure']",0.841
187277,tribes,Q11555014,"['scheduled', 'caste', 'scheduled', 'tribe', 'group', 'human', 'official', 'designation', 'given', 'various', 'group', 'indigenous', 'people', 'india']",0.8270000000000001
188590,tribes,Q59581316,"['pile', 'politicization', 'identity', 'indigenous', 'knowledge', 'sacred', 'landscape', 'among', 'lepcha', 'bhutia', 'tribe', 'contemporary', 'sikkim', 'india', 'thesis', 'doctoral', 'thesis', 'vibha', 'arora']",0.8270000000000001
187767,tribes,Q7322271,"['ribbon', 'work', 'ribbonwork', 'appliqué', 'technique', 'clothing', 'dance', 'regalia', 'among', 'native', 'american', 'tribe']",0.826
187740,tribes,Q65775606,"['prophecy', 'tenochtitlán', 'aztec', 'prophecy', 'prophecy', 'mexica', 'tribe', 'would', 'find', 'location', 'great', 'city', 'certain', 'location', 'eagle', 'perched', 'sometimes', 'depicted', 'cactus', 'eating', 'snake']",0.8240000000000001
187402,tribes,Q22633,"['germanic', 'people', 'ethnic', 'group', 'indo', 'european', 'people', 'germanic', 'folk', 'germanic', 'celtic', 'country', 'german', 'clan', 'germanic', 'ancient', 'germanic', 'germani', 'germanic', 'people', 'germanic', 'tribe', 'teutonic', 'people', 'german', 'tribe', 'teutonic', 'people', 'germanic', 'speaking', 'people', 'germanic', 'clan', 'germanic', 'race', 'germanic', 'culture', 'germanic', 'tribe', 'germanic', 'world', 'germanic', 'nation', 'teuton', 'historical', 'group', 'european', 'people']",0.8220000000000001
187581,tribes,Q357670,"['adivasi', 'adiwasi', 'proto', 'australoids', 'adivasi', 'people', 'collective', 'term', 'tribe', 'india', 'considered', 'indigenous', 'people', 'india']",0.821
187153,tribes,Q106882082,"['blood', 'clan', 'three', 'part', 'documentary', 'look', 'skirmish', 'scottish', 'clan', 'also', 'reconstructs', 'united', 'tribe', 'fought', 'back', 'invader', 'outside', 'guarantee', 'scottish', 'independence']",0.821
187862,tribes,Q90957522,"['reserved', 'scheduled', 'tribe', 'affirmative', 'action', 'restriction', 'something', 'india', 'member', 'group', 'considered', 'indigenous', 'indian', 'subcontinent']",0.818
75549,western,Q2704365,"['history', 'sexuality', 'volume', 'study', 'sexuality', 'world', 'michel', 'foucault', 'examining', 'emergence', 'discursive', 'object', 'separate', 'sphere', 'life', 'arguing', 'notion', 'every', 'individual', 'sexuality', 'relatively', 'recent']",0.8220000000000001
80358,western,Q7234128,"['postcolonial', 'feminism', 'third', 'world', 'feminism', 'branch', 'feminism', 'centered', 'non', 'culture']",0.8190000000000001
74423,western,Q2512021,"['lumières', 'enlightenment', 'lumieres', 'cultural', 'philosophical', 'literary', 'intellectual', 'movement', 'beginning', 'second', 'half', 'century', 'originating', 'europe', 'spreading', 'throughout', 'rest', 'europe']",0.816
77866,western,Q2995893,"['counterculture', 'counterculture', 'movement', 'cultural', 'phenomenon', 'developed', 'first', 'united', 'state', 'united', 'kingdom', 'spread', 'throughout', 'much', 'world', 'early', 'early']",0.816
73680,western,Q3570024,"['ethnic', 'music', 'world', 'music', 'national', 'music', 'identifies', 'genre', 'music', 'placed', 'outside', 'scheme', 'pop', 'music', 'classical', 'music', 'using', 'type', 'ethnic', 'component', 'explicitly', 'attributable', 'specific', 'ethnic', 'group', 'population', 'culture']",0.81
86254,western,Q63372322,"['weird', 'acronym', 'sampling', 'bias', 'research', 'participant', 'human', 'educated', 'industrialized', 'rich', 'democratic', 'weird', 'bias', 'set', 'demographic', 'often', 'encountered', 'selection', 'bias', 'human', 'research', 'people', 'demographic']",0.809
91298,western,Q107017283,"['decline', 'christianity', 'world', 'phenomenon', 'decreasing', 'christian', 'affiliation', 'world']",0.8079999999999999
83778,western,Q25044282,"['takoradi', 'technical', 'institute', 'mixed', 'second', 'cycle', 'institution', 'sekondi', 'takoradi', 'region', 'ghana']",0.794
77670,western,Q1637806,"['occidentalism', 'representation', 'world']",0.794
79278,western,Q65308004,"['equal', 'right', 'association', 'balkan', 'turkey', 'association', 'era', 'lgbti', 'regional', 'network', 'focused', 'organization', 'initiative']",0.794
71969,westerns,Q8920276,"['western', 'assessment', 'wikimedia', 'category', 'wikimedia', 'category']",0.731
71921,westerns,Q107262863,"['importance', 'western', 'article', 'wikimedia', 'category', 'wikimedia', 'category']",0.696
71920,westerns,Q107262835,"['importance', 'western', 'article', 'wikimedia', 'category', 'wikimedia', 'category']",0.696
71919,westerns,Q107262800,"['importance', 'western', 'article', 'wikimedia', 'category', 'wikimedia', 'category']",0.696
71918,westerns,Q107262795,"['importance', 'western', 'article', 'wikimedia', 'category', 'wikimedia', 'category']",0.696
71917,westerns,Q107262789,"['importance', 'western', 'article', 'wikimedia', 'category', 'wikimedia', 'category']",0.696
71916,westerns,Q107262732,"['importance', 'western', 'article', 'wikimedia', 'category', 'wikimedia', 'category']",0.696
71926,westerns,Q111640428,"['reading', 'contemporary', 'western', 'problem', 'white', 'manhood', 'doctoral', 'thesis', 'doctoral', 'dissertation']",0.688
71942,westerns,Q21831100,"['wikiproject', 'western', 'wikiproject', 'wikimedia', 'subject', 'area', 'collaboration']",0.677
71925,westerns,Q108105244,"['western', 'wikimedia', 'category', 'wikimedia', 'category']",0.674
44846,white,Q6880109,"['mister', 'charlie', 'pejorative', 'expression', 'previously', 'used', 'within', 'african', 'american', 'community', 'refer', 'imperious', 'man']",0.875
38971,white,Q106677040,"['whiteness', 'racial', 'whiteness', 'ethnic', 'whiteness', 'socially', 'constructed', 'identity', 'ethnoracial', 'category', 'people']",0.873
37577,white,Q2072081,"['person', 'color', 'person', 'color', 'people', 'color', 'poc', 'poc', 'person', 'mostly', 'used', 'united', 'state']",0.8590000000000001
43516,white,Q19888095,"['everything', 'primary', 'secondary', 'color', 'brought', 'painting', 'painting', 'alejandro', 'puente']",0.856
48215,white,Q5148648,"['color', 'terminology', 'race', 'describing', 'people', 'black']",0.848
45066,white,Q107510588,"['vietnamese', 'american', 'racial', 'ethnic', 'identity', 'development', 'campus', 'engagement', 'experience', 'predominantly', 'institution', 'pwi', 'doctoral', 'thesis', 'written', 'work', 'doctoral', 'thesis', 'nhu', 'nguyen']",0.846
