,term,entity_id,text_1,text_2,text_3,text_4,text_5
1430,tribes,Q27464926,Yakama Indian Nation,"['Yakima Indian Nation', 'Confederated Tribes and Bands of the Yakama Indian Nation', 'Confederated Tribes and Bands of the Yakima Indian Nation', 'Confederated Tribes and Bands of the Yakama Nation', 'Confederated Tribes and Bands of the Yakima Nation', 'Yakama Nation']",['federally recognised Native American tribal organisation in the United States'],"['federally recognized Native American tribe in the United States', 'jurisdiction', 'nation']",[]
1434,tribes,Q112293637,Haudenosaunee culture,['Iroquois culture | culture of the Iroquois Confederacy'],shared cultural traits among the member tribes of the Haudenosaunee Confederacy,['culture'],[]
1435,tribes,Q3913336,Surubu,['The Surubu people speak Kuvori language. They are predominantly found in Kumana Chiefdom of Kauru Local Government Area of Kaduna State. They are among the major tribes in this Local Government and they are predominantly farmers.'],['language'],"['language', 'modern language']",['East Kainji']
1436,western,Q160381,Western world,"['the West', 'Occident', 'Western country', 'Western countries', 'Western']",['countries with an originally European shared culture'],"['geographical area', 'group']",[]
1440,western,Q484206,Persians,"['Persian people', 'the Persians']","Iranian ethnic group that is primarily located in Western Asia; including some regions of the Caucasus, Central Asia, and Southern Asia",['ethnic group'],[]
1441,western,Q2640158,Arpitania,,part of the Western Alps with similar culture,['Sprachraum'],[]
1442,western,Q1820260,Pintupi,,Australian Aboriginal group who are part of the Western Desert cultural group,['ethnic group'],['Indigenous Australians']
1443,western,Q3328669,music of the Americas,"['music of the American continent', 'the Americas music', 'music in the Americas', 'new world music', 'North & South American music', 'western hemisphere music', 'American music']",['term that groups music from the continents of North America and South America'],"['music by country or region', 'music genre']",['world music']
1444,western,Q6034912,Muzo people,['Emerald People'],Cariban-speaking historical indigenous group on the western slopes of the eastern Colombian Andes,['ethnic group'],[]
1445,western,Q106993358,Western North America,,['Western part of the North American continent'],['geographic region'],[]
1447,western,Q65362,"SAO Eastern Slavonia, Baranja and Western Syrmia",,['human settlement'],['historical country'],[]
1448,western,Q856284,country-western dance,,['dance genre originating in parts of the United States'],['type of dance'],[]
1449,western,Q1253290,Ute,"['Utes', 'Ute people', 'Eastern Ute', 'Eutah', 'Eutaw', 'Northern Ute', 'Nú·čI', ""Nünt'z"", 'Southern Ute', 'Utah', 'Utahn', 'Utaw', 'Ute Mountain Ute', 'Western Ute', 'Yout', 'Yuta', 'Yute', 'Ute Indians', 'Nūche Indians', 'Nūche', 'Uta', 'Uta Indians', 'Utsia', 'Youtah']",['Native American people in the United States'],"['ethnic group', 'Native Americans in the United States']",['Indigenous peoples of the Great Basin']
1450,westerns,Q21831100,WikiProject Westerns,,['Wikimedia subject-area collaboration'],['WikiProject'],[]
1451,westerns,Q107262863,Category:Unknown-importance Westerns articles,,['Wikimedia category'],['Wikimedia category'],[]
1452,westerns,Q26565203,Little Westerns,,"['architectural structure in Marlow, Wycombe, Buckinghamshire, UK']",['architectural structure'],[]
1453,westerns,Q55588218,Philip Wilding,['Jefferson Fraser'],"UK author of work in various genres, including Westerns",['human'],[]
1454,westerns,Q8920276,Category:WikiProject Westerns assessments,,['Wikimedia category'],['Wikimedia category'],[]
1455,westerns,Q107262732,Category:NA-importance Westerns articles,,['Wikimedia category'],['Wikimedia category'],[]
1456,westerns,Q63124852,Category:Revisionist westerns,,['Wikimedia category'],['Wikimedia category'],[]
1457,westerns,Q16945213,Frances Kavanaugh,,American screenwriter known for penning B-Westerns,['human'],[]
1458,westerns,Q8920273,Category:WikiProject Westerns,,['Wikimedia category'],['Wikimedia category'],[]
1459,westerns,Q8784613,Category:Space Westerns,,['Wikimedia category'],['Wikimedia category'],[]
1460,white,Q235155,white people,"['white humans', 'white person', 'whites', 'white human', 'white race']",['racial classification and skin color specifier'],['race (human categorization)'],['human']
1465,white,Q7129609,Caucasian,"['Caucasoid', 'Europid', 'a white person', 'white people']",['outdated classification of humans'],['race (human categorization)'],['human']
1467,white,Q110441926,white nationalist,,"['person who supports the perceived political interests of the white population within a particular country, especially to the exclusion or detriment of other racial and ethnic groups']",['occupation'],['nationalist']
1469,white,Q64711016,Whiteness studies,,"The study of the structures that produce white privilege, the examination of what whiteness is when analyzed as a race, a culture, and a source of systemic racism, and the exploration of other social phenomena related to White people.",['academic discipline'],['cultural studies']
1470,white,Q8125662,Category:White movement people,,['Wikimedia category'],['Wikimedia category'],[]
1471,white,Q106677040,whiteness,"['racial whiteness', 'ethnic whiteness']",socially constructed identity and ethnoracial category of White people,"['ethnic group', 'concept', 'lexeme']","['identity', 'race (human categorization)']"
1472,white,Q2072081,person of color,"['persons of color', 'people of color', 'POC', 'PoC']","person who is not white, mostly used in the United States",['social group'],['human']
1473,white,Q2560112,White separatism,,['a political and social movement that seeks the separation of white people from people of other races and ethnicities'],"['political movement', 'social movement']",['white supremacy']
1475,white,Q278929,white nationalism,"['White nationalism', 'White power']",['type of nationalism or pan-nationalism which advocates a racial definition of national identity for white people'],"['political ideology', 'social movement', 'euphemism']","['ethnic nationalism', 'racial nationalism', 'pan-nationalism']"
1479,white,Q4182327,White movement in Transbaikal,,['power structures in Transbaikal from 1918 to 1920'],['historical country'],[]
1480,whiter,Q85552039,"A whiter shade of pale: powerful relationships between Neolithic communities and the underworld at Monkton Up Wimborne, Dorset",,['chapter published in 2019'],['academic chapter'],[]
1481,whiter,Q5462021,flour bleaching agent,,substance added to flour in order to make it appear whiter,[],['flour treatment agent']
1482,whiter,Q112254699,A Whiter Shade of Pale / Hold I'm Coming,"['Bluebell Record – BB 3182', 'A Whiter Shade of Pale', ""Hold I'm Coming""]","['1967 Italian 7"" single by Probus Harlem; Bluebell Record – BB 3182']",['single release'],[]
1484,whiter,Q109914593,All the fields are growing whiter,,['hymn'],['Christian hymn'],[]
1485,whiter,Q19070238,"Whiter, Walter (DNB00)",,['entry in Dictionary of National Biography'],['biographical article'],[]
1486,whiter,Q20789797,"The Thight Bone Is Whiter Than You Think, Brother",,['painting by Kalervo Palsa'],['painting'],[]
1487,whiter,Q112250778,A Whiter Shade of Pale / I'm a Short-Timer,"['Durium Marche Estere – DE. 2675', 'A Whiter Shade of Pale', ""I'm a Short-Timer""]","['1967 Italian 7"" single by Wess; Durium Marche Estere – DE. 2675']",['single release'],[]
1489,whiter,Q111305271,"A Whiter Shade of Pale / Hold, I'm Coming","['A Whiter Shade of Pale', ""Hold, I'm Coming""]",['1967 single by Probus Harlem (a.k.a. Ghigo Agosti)'],['single'],[]
1491,whiter,Q300620,A Whiter Shade of Pale,"['A whiter shade of pale', 'A Whiter Shade Of Pale', 'Whiter Shade of Pale', 'Whiter shade of pale']","['original song composed by Gary Brooker and Matthew Fisher, lyrics by Keith Reid']",['musical work/composition'],[]
1496,whiter,Q111488526,A Whiter Shade of Pale,,['1995 official music video by Annie Lennox; directed by Joe Dyer'],['music video'],[]
1497,whites,Q235155,white people,"['white humans', 'white person', 'whites', 'white human', 'white race']",['racial classification and skin color specifier'],['race (human categorization)'],['human']
1498,whites,Q3511034,Black separatism,,movement to create separate institutions for people of African descent in societies historically dominated by whites,[],['separatism']
1499,whites,Q6148763,honorary whites,,['pseudo-racial classification used by the apartheid regime of South Africa to grant almost all of the rights and privileges of whites to those who would otherwise have been treated as non-whites'],[],[]
1501,whites,Q104730004,Chile : Special position of the whites,['E85 q_Sm25'],['folder of the 20th Century Press Archives'],['PM20 country/subject folder'],[]
1502,whites,Q104727554,Palestine : Special position of the whites,['B24a q_Sm25'],['folder of the 20th Century Press Archives'],['PM20 country/subject folder'],[]
1503,whites,Q104729091,Togoland : Special position of the whites,['C58 q_Sm25'],['folder of the 20th Century Press Archives'],['PM20 country/subject folder'],[]
1504,whites,Q66195395,Reports of Indigent and Helpless Freedmen and Whites Applying for Relief (NAID 6016713),,"[""a series in the National Archives and Records Administration's holdings""]",['collection'],[]
1505,whites,Q59931866,Applications for Children of Intermarried Whites (NAID 650074),,"[""series in the National Archives and Records Administration's holdings""]",['collection'],[]
1506,whites,Q27989124,Whites,"['Whites, Washington']","['human settlement in Washington, United States of America']",['unincorporated community in the United States'],[]
1508,whites,Q111638434,"The Race Politics Makes: Parties, Polarization, and Whites’ Racial Attitudes",,['doctoral dissertation'],['doctoral thesis'],[]
1509,whitest,Q2089766,The Whitest Kids U' Know,['WKUK'],['American television show'],"['television series', 'theatre comedy group']",[]
